46149	7.41	16122
46150	2.74	6613
46152	2.58	6417
46153	6.2	15290
46154	2.08	5942
46160	4.59	7997
46161	25.5	38852
46164	5.37	8918
46165	7.02	11609
46166	9.69	16687
46167	3.64	7003
46173	0.54	836
46175	0	457
46176	1.06	1799
46177	10.06	16611
46178	9.47	16334
46180	4.95	9373
46193	19.51	29192
46194	8.47	12019
46198	7.98	13096
46199	4.33	7479
46200	1.08	2016
46201	9.72	19669
46202	16.36	37949
46203	15.6	35714
46225	5.38	7626
46227	2.73	4324
46228	42.63	78477
46229	2.28	4438
46230	19.55	34450
46233	5.83	10969
46234	7.6	17287
46236	0.28	1208
46238	1.26	1734
46239	15.43	20899
46240	0.77	1129
46241	8.65	12687
46243	10.09	13994
46244	10.91	15953
46245	21.25	31140
46246	11.34	18222
46247	13.5	22525
46248	0	754
46249	2.14	3983
46250	19.74	39366
46251	6.76	15405
46257	1.06	1537
46258	10.48	15187
46259	7.55	11341
46260	0	383
46261	0.89	1663
46263	0.44	944
46264	3.16	5800
46265	2.03	3711
46266	1.75	3093
46271	24.7	36099
46272	15.17	21109
46273	18.47	26067
46274	45.6	70546
46276	1.47	2458
46277	1.22	2089
46278	21.05	34402
46279	11.72	21920
46306	1.64	2502
46307	22.73	37995
46308	2.23	3958
46309	16.71	28223
46311	10.05	17507
46312	3.42	6197
46313	4.6	8437
46316	7.75	14757
46317	12.43	25181
46318	12.8	27999
46319	4.44	11044
46324	25.4	39474
46325	14.95	23412
46326	13.87	22621
46327	3.88	6864
46328	11.5	19287
46329	5.02	8514
46331	4.9	9353
46332	0.57	1124
46333	9.2	19128
46338	34.14	46739
46339	2.44	3625
46340	12.18	17917
46341	2	3030
46342	17.2	25864
46344	11.78	18130
46386	20.76	26720
46387	10.22	15155
46388	3.62	6040
46390	7.66	12495
46391	14.12	24131
46392	5.33	10063
46393	3.86	7422
46394	1.25	2648
46396	0	165
46398	0	158
46399	7.33	14810
46400	5.62	12529
46402	3.64	11088
46405	6.37	10502
46406	0	111
46409	17.67	29223
46410	10.96	18948
46411	27.07	49253
46426	4.41	6979
46427	11.24	17963
46429	11.85	20006
46432	15.07	24635
46433	25.83	43659
46434	0	748
46435	0	353
46440	2.16	3922
46444	0	388
46445	12.85	23600
46453	1.55	2269
46454	0	783
46455	0	724
46458	0	445
46459	0	848
46460	1.99	3134
46461	0	467
46462	0	436
46465	2.13	3212
46467	1.11	1926
46468	0	662
46469	2.09	3470
46472	9.94	14762
46474	6.2	10700
46475	0	249
46476	0.68	1265
46477	0	104
46478	0.55	909
46479	0.67	1206
46480	0.81	1428
46482	1.08	1812
46486	0	779
46538	1.7	2024
46540	17	19189
46541	2.18	3246
46543	5.52	6363
46544	2.57	3566
46545	5.39	7758
46548	1.95	3107
46549	4.17	6774
46553	7.59	12864
46554	0.74	1566
46555	0.58	1287
46562	4.39	9366
46563	1.55	3343
46566	1.03	2324
46567	1.47	3995
46568	1.32	3275
46569	1.29	3800
46578	1.37	1576
46580	2.64	4141
46581	6.84	11459
46582	2.45	4129
46583	1.32	2371
46584	5.96	10064
46585	14.21	24133
46586	3.96	8421
46588	3.3	6009
46589	15.76	32714
46590	4.95	8742
46591	7.53	13203
46592	8.29	16877
46596	8.32	12413
